"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-05","10.29"," 1639"," 1640","0.01",,,,"34","49","18",,"   10","   20",,"31.1","38.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-06","10.29"," 2256"," 2249","0.00",,,,"33","52","13",,"  190","  200",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-07","9.17"," 1445"," 1444","0.00",,,,"43","56","30",,"   50","   50",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-08","4.47"," 0727"," 0653","0.00",,,,"32","40","23",,"  180","  180",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-09","6.93"," 1245"," 1244","0.00",,,,"41","55","26",,"  270","  270",,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-10","10.07"," 0215"," 0211","0.09",,,,"23","39","7",,"   30","   20",,"23.9","29.1","    1","    1",,,,,,,"    1",,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-11","4.70"," 0119"," 0118","0.01",,,"3.0","5","11","-2",,"   50","   40",,"10.1","12.1","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-12","6.49"," 2110"," 2110","0.00",,,,"9","19","-1",,"  310","  310",,"10.1","12.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-13","5.59"," 1438"," 1818","0.00",,,"1.0","15","28","2",,"   60","  160",,"13.0","13.0","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-14","10.29"," 1218"," 1218","0.00",,,"1.0","31","49","12",,"  240","  240",,"23.9","28.0","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-15","13.65"," 1916"," 1914","0.00",,,,"35","47","23",,"  270","  270",,"36.9","44.1",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-16","10.29"," 0146"," 0140","0.00",,,,"23","37","8","    0","   20","   10",,"28.0","34.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-17","17.22"," 1701"," 1700","0.00",,,,"41","58","24",,"  280","  290",,"42.9","53.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-18","12.08"," 1327"," 1309","0.00",,,,"24","36","12",,"  330","  330",,"29.1","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-19","11.63"," 2150"," 2129","0.00",,,,"39","56","22",,"  280","  270",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-20","11.63"," 0704"," 0701","0.05",,,,"20","39","0",,"   10","   10",,"32.0","38.0","    1","    1",,,,,,,"    1",,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-21","6.71"," 0557"," 1849","0.00",,,,"16","33","-2",,"  220","  250",,"14.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-22","10.96"," 2111"," 2111","0.00",,,,"32","53","11",,"  310","  310",,"25.1","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-23","8.95"," 2330"," 2326","0.00",,,,"33","46","19",,"  220","  220",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-24","8.72"," 1630"," 1628","0.00",,,,"28","37","18",,"   40","   40",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-25","8.50"," 1920"," 1919","0.04",,,,"20","24","16",,"  340","  340",,"15.0","17.9","    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-26","7.83"," 2358"," 2359","0.00",,,,"27","39","15","    0","  200","  200",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-27","10.96"," 0826"," 0642","0.00",,,,"39","54","23",,"  210","  210",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-28","8.95"," 1140"," 1139","0.00",,,,"32","43","20",,"   40","   50",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-29","9.62"," 1458"," 1509","0.00",,,,"25","36","13",,"  110","  100",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-30","8.95"," 1355"," 0519","0.00",,,,"27","39","14",,"   60","  260",,"15.0","17.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2000-12-31","5.82"," 2144"," 2143","0.07",,,"0.0","24","33","14","    0","  150","  150",,"13.0","14.1","    1",,,,,,,"    1",,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-01","6.71"," 1541"," 1541","0.00",,,,"24","35","13",,"  310","  310",,"17.0","19.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-02","9.62"," 2133"," 2125","0.00",,,,"29","40","17",,"  200","  200",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-03","9.17"," 2359"," 2348","0.00",,,,"38","54","22",,"  190","  180",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-04","14.54"," 1123"," 1122","0.00",,,,"48","66","30",,"  270","  280",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-05","9.62"," 0352"," 0351","0.00",,,,"47","67","26",,"  210","  200",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-06","9.62"," 1522"," 1514","0.00",,,,"40","52","27","    0","   70","   70",,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-07","7.16"," 0102"," 0122","0.00",,,,"29","39","18",,"  350","   10",,"16.1","17.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-08","12.08"," 2209"," 0325","0.00",,,,"37","52","22",,"  180","  200",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-09","12.75"," 1212"," 1211","0.00",,,,"41","56","25",,"  170","  170",,"32.0","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-10","7.61"," 1525"," 1525","0.00",,,,"38","55","21",,"  340","  350",,"17.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-11","10.96"," 1417"," 1339","0.00",,,,"35","53","17","    0","  100","   90",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-12","11.41"," 1204"," 1203","0.00",,,,"44","60","27","    0","  180","  180",,"25.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-13","14.09"," 1205"," 1205","0.00",,,,"28","39","16","    0","   10","   10",,"30.0","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-14","7.61"," 1017"," 1005","0.00",,,,"27","40","13","    0","  130","  130",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-15","8.05"," 1550"," 1021","0.00",,,,"21","34","8",,"   90","  100",,"15.0","19.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-16","8.50"," 1601"," 1622","0.19",,,"1.0","14","23","4",,"   90","   90",,"16.1","17.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-17","6.26"," 0417"," 0416","0.00",,,"2.0","15","26","4",,"  170","  170",,"13.0","14.1","    1","    1",,,,,,,,,,"    1",,,,,,,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-18","6.26"," 1049"," 1048","0.00",,,"2.0","27","36","17",,"  200","  210",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-19","8.72"," 1108"," 0959","0.00",,,"1.0","23","35","10",,"  150","  140",,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-20","9.17"," 1844"," 1844","0.00",,,,"30","40","20",,"  360","   10",,"21.9","28.0",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-21","8.72"," 0710"," 0710","0.00",,,,"30","45","15",,"  200","  200",,"17.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-22","9.40"," 0704"," 0701","0.00",,,,"33","44","22",,"  200","  200",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-23","6.71"," 1633"," 0910","0.00",,,,"29","35","23",,"  280","  250",,"12.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-24","10.74"," 2239"," 2234","0.00",,,,"30","40","20",,"  180","  180",,"31.1","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-25","11.63"," 0139"," 0057","0.00",,,,"31","42","20",,"  190","  170",,"33.1","40.0","    1","    1",,,,,,,,,,"    1",,,,,"    1",,"    1","    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-26","10.07"," 2207"," 2153","0.00",,,,"27","35","19",,"  130","  130",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-27","4.47"," 0018"," 0201","0.05",,,,"24","29","19",,"  170","  190",,"13.0","14.1","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-28","5.37"," 1257"," 1327","0.42",,,"1.0","22","25","19",,"  330","  320",,"14.1","15.0","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-29","10.29"," 1945"," 1943","0.12",,,"7.0","28","36","20",,"  270","  270",,"17.9","21.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-30","11.41"," 1546"," 0224","0.00",,,"6.0","24","34","13","    0","   20","  330",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-01-31","10.96"," 0910"," 0908","0.00",,,"4.0","23","31","15",,"  200","  200",,"19.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-01","8.50"," 2340"," 2156","0.00",,,"4.0","23","37","8",,"  190","  190",,"17.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-02","10.07"," 1935"," 0719","0.00",,,"2.0","32","43","20",,"  190","  180",,"16.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-03","8.95"," 1548"," 1548","0.00",,,,"33","43","22",,"   60","   60",,"17.9","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-04","8.72"," 1048"," 1045","0.00",,,,"31","46","15",,"  140","  140",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-05","12.53"," 1536"," 1535","0.00",,,,"42","57","26",,"  290","  300",,"29.1","36.9",,,,,,,,,,,,,,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-06","6.04"," 1629"," 1018","0.00",,,,"32","40","24",,"  290","  250",,"12.1","16.1","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-07","7.83"," 1011"," 1010","0.07",,,,"25","30","20",,"  360","  360",,"15.0","17.0","    1","    1",,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-08","7.38"," 0537"," 2018","0.30",,,,"13","20","5",,"   20","   20",,"13.0","14.1","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-09","6.04"," 2059"," 2053","0.02",,,"5.0","2","19","-15",,"  230","  230",,"13.0","14.1","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-10","9.84"," 1958"," 1933","0.00",,,"5.0","13","28","-2",,"  200","  210",,"15.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-11","7.61"," 0701"," 0700","0.00",,,"4.0","26","44","7",,"  310","  310",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-12","12.75"," 1208"," 1120","0.00",,,"2.0","31","43","19",,"  150","  150",,"28.0","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-13","9.62"," 1858"," 1838","0.04",,,,"32","47","16",,"   50","   50",,"28.0","33.1","    1","    1",,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-14","6.93"," 2357"," 2356","0.13",,,"2.0","11","17","5",,"   80","   80",,"14.1","15.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-15","7.16"," 1516"," 1310","0.00",,,"3.0","21","40","2","    0","  130","  130",,"15.0","17.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-16","6.71"," 0045"," 0312","0.00",,,,"23","27","18","    0","  310","  330",,"15.0","16.1","    1","    1",,,,"    1",,"    1",,,,"    1",,"    1","    1",,,,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-17","5.37"," 1700"," 1659","0.00",,,,"34","48","20","    0","   20","   20",,"13.0","15.0","    1","    1",,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-18","7.16"," 0927"," 0926","0.00",,,,"39","52","25",,"  210","  200",,"17.0","21.0","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-19","8.05"," 0319"," 0319","0.00",,,,"41","49","32",,"  170","  170",,"21.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-20","7.61"," 1420"," 1420","0.01",,,,"37","47","27",,"   20","   30",,"21.0","23.0","    1","    1",,,,"    1",,"    1",,,,"    1",,"    1","    1",,,,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-21","3.58"," 1235"," 1234","0.00",,,,"38","48","27",,"  190","  190",,"13.0","14.1","    1",,,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-22","10.74"," 1752"," 1752","0.00",,,,"42","54","29",,"  150","  140",,"30.0","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-23","7.83"," 0755"," 1755","0.00",,,,"33","38","28",,"  270","  270",,"15.0","16.1","    1","    1",,,,,,"    1",,,,"    1","    1",,"    1",,,,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-24","7.61"," 1146"," 1255","0.00",,,,"32","37","26",,"   20","   40",,"19.9","21.0","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-25","8.28"," 0311"," 0310","0.00",,,,"38","52","24",,"  240","  230",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-26","12.75"," 1601"," 1513","0.00",,,,"32","40","23","    0","   80","   90",,"23.9","28.0","    1",,,,,"    1",,,,,,"    1",,"    1","    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-27","8.50"," 0742"," 0746","0.07",,,,"18","23","13","    0","   80","   80",,"14.1","15.0","    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-02-28","3.58"," 2339"," 2338","0.00",,,,"25","33","17","    0","  230","  230",,"8.9","10.1",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-01","8.50"," 1706"," 1708","0.00",,,,"41","52","30","    0","   60","   60",,"21.0","23.9","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-02","8.28"," 0855"," 0854","0.00",,,,"37","50","24","    0","  200","  200",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-03","8.05"," 1911"," 1228","0.00",,,,"38","48","27","    0","   30","   50",,"15.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-04","6.04"," 2037"," 1629","0.00",,,,"38","51","25","    0","  110","  100",,"17.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-05","7.38"," 2025"," 2019","0.00",,,,"45","61","28","    0","  350","  340",,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-06","9.84"," 1151"," 1325","0.00",,,,"46","56","36","    0","   20","   20",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-07","8.05"," 1844"," 1844","0.00",,,,"47","58","35","    0","  160","  150",,"21.0","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-08","7.83"," 2230"," 2229","0.00",,,,"45","58","31","    0","  200","  200",,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-09","9.84"," 2117"," 2113","0.00",,,,"50","63","36","    0","   20","   20",,"17.9","23.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-10","9.62"," 0828"," 0827","0.39",,,,"36","45","26","    0","   20","   20",,"23.9","28.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-11","9.62"," 0928"," 0936","0.10",,,"2.0","25","29","21",,"  120","  120",,"17.0","17.9","    1",,"    1",,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-12","9.40"," 1647"," 1709","0.00",,,"2.0","33","49","16",,"  270","  260",,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-13","9.62"," 1616"," 1541","0.00",,,,"41","53","28",,"  130","  130",,"17.9","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-14","14.09"," 1232"," 1114","0.00",,,,"42","53","31","    0","  300","  360",,"36.0","40.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-15","17.22"," 0315"," 0214","0.00",,,,"30","40","20","    0","  350","  340",,"38.0","47.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-16","10.51"," 1522"," 1521","0.00",,,,"33","46","19","    0","  140","  140",,"21.9","34.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-17","12.30"," 1810"," 1739","0.04",,,,"32","37","27","    0","  150","  140",,"23.0","25.9","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-18","10.29"," 1600"," 1346","0.00",,,,"36","49","22","    0","  330","  340",,"25.9","33.1","    1","    1",,,,,,"    1",,,,"    1",,,,,,,,"    1","    1",
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-19","9.84"," 0902"," 0727","0.00",,,,"45","60","29","    0","  210","  200",,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-20","9.40"," 1354"," 1407","0.00",,,,"50","67","32","    0","  270","  270",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-21","9.84"," 1542"," 1553","0.00",,,,"52","67","36",,"   10","   10",,"25.9","31.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-22","8.50"," 1631"," 1630","0.02",,,,"48","62","34",,"  210","  210",,"23.9","28.0","    1","    1",,,,,,"    1",,,,"    1",,,"    1",,,,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-23","12.75"," 1308"," 1308","0.00",,,,"46","61","31",,"   70","   60",,"28.0","31.1","    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-24","10.29"," 1454"," 1454","0.00",,,,"35","40","30",,"   20","   20",,"17.0","21.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-25","5.37"," 1606"," 1601","0.32",,,,"32","35","29","    0","   40","   30",,"13.0","15.0","    1","    1","    1",,,"    1",,"    1",,,,"    1","    1","    1","    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-26","4.92"," 2338"," 2337","0.04",,,"4.0","34","38","29","    0","  320","  320",,"10.1","12.1","    1","    1",,,,,,"    1",,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-27","7.61"," 1739"," 1747","0.16",,,,"44","56","31","    0","   40","   50",,"25.9","30.0","    1","    1","    1",,,,,,,,,"    1",,,"    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-28","8.05"," 1820"," 1819","0.00",,,,"40","51","29","    0","   10","   20",,"21.9","25.1",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-29","7.83"," 1715"," 1711","0.02",,,,"37","46","28","    0","   10","  360",,"16.1","17.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-30","15.66"," 1852"," 1852","0.01",,,,"44","57","30","    0","   20","   10",,"31.1","36.9","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-03-31","8.05"," 2327"," 2357","0.00",,,,"38","49","26","    0","  170","  170",,"14.1","17.0","    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-04-01","11.63"," 1938"," 1948","0.00",,,,"51","70","31",,"   80","   80",,"30.0","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-04-02","11.63"," 1325"," 1324","0.00",,,,"54","71","36",,"  180","  160",,"25.9","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-04-03","15.21"," 1616"," 1616","0.00",,,,"58","73","42",,"  160","  160",,"32.0","38.0",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-04-04","9.40"," 1940"," 1251","0.00",,,,"50","57","43",,"   30","   30",,"15.0","17.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-04-05","7.83"," 1509"," 1509","0.00",,,,"55","71","39","    0","   90","   90",,"25.1","28.0","    1","    1",,,,,,"    1",,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2001-04-06","10.74"," 1247"," 1246","0.17",,,,"53","66","40","    0","  160","  150",,"34.9","44.1","    1","    1","    1",,,,,"    1",,,,"    1",,,"    1",,,,,,,
